,obsHistID,filter,FWHMeff,descDitheredRA,descDitheredDec,descDitheredRotTelPos,airmass,fiveSigmaDepth,expMJD,descDitheredRotSkyPos,fieldRA,fieldDec,rotSkyPos,rotTelPos,d1,d2,d3,d4
2180,1174376,z,0.959269,58.27153112559556,-33.588332936615714,-84.36625916384881,1.33535531344,22.7408375102,61306.217469,14.991536124346547,58.43974704684052,-33.82473532288669,22.560900732630323,-76.35006394795298,3.2225724995793184,2.4836105747157147,2.598486392561824,1.6046477271861193
2183,1174395,z,0.91497,55.011024020705484,-30.14067399597501,-82.64028110179672,1.23337051015,22.8325516452,61306.226094,18.754955430153753,54.04475968773052,-30.452706811203253,25.850366026035406,-74.62408588590088,1.2097455524707459,2.0431646106374015,2.713084478817266,3.163845489535307
2184,1174423,z,0.909931,57.17781727652166,-33.46927230678753,-79.63781036797268,1.22158217474,22.8482235272,61306.239167,16.228541157438972,58.43974704684052,-33.82473532288669,23.97914316291765,-71.62161515207683,2.6626181387969785,1.7720716908972551,2.565307854080687,1.623890460822812
2185,1174432,z,0.915438,59.324922339831616,-31.028529395309732,-79.27879501354369,1.2343487537,22.8393964219,61306.243231,20.350870218347545,60.47300237442128,-31.197781127991377,28.25449693440434,-71.26259979764787,2.8496248524493866,2.996212290598976,1.135861780742695,1.4897874128207707
2188,1174554,i,0.848277,56.06007325735115,-32.10276796540051,-54.97306590740148,1.03306722373,23.4214145625,61306.303828,31.650350374616284,57.23951505760047,-30.8641478038867,21.965769470827937,-69.75915854322459,1.1039554817831958,0.11468974308678563,1.9871462073210768,1.64741451293418
2189,1174555,i,0.842522,55.220786727702844,-29.43605049952312,-54.906259028489224,1.02111099051,23.42825935,61306.304276,42.77043397691303,54.04475968773052,-30.452706811203253,22.582673128845293,-69.69235166431233,1.7027196411908725,2.6499857374197373,2.865735322612758,3.5043083053213744
2192,1174587,i,0.839459,59.08590549786709,-30.781928360285427,-56.34959701020328,1.01466304463,23.4801882432,61306.319258,34.7095402408743,57.23951505760047,-30.8641478038867,17.882585743828123,-71.13568964602638,2.6570334548863364,2.902044275464442,0.9570366826778186,1.5306490821372707
2193,1174588,i,0.8359,54.325639662348394,-30.606374091857344,-56.24612083240265,1.00722878014,23.481484226,61306.319707,33.675527613438895,54.04475968773052,-30.452706811203253,19.047237053990546,-71.03221346822576,1.491037262722403,1.9971541875930945,3.180322220660806,3.4346196722453373
2214,1182649,r,0.856187,55.717051161253295,-32.34409778870961,-145.60954599804398,1.03398816716,23.8798005025,61315.367155,128.2385605879867,55.12719155429167,-33.448015572588176,193.6954873206344,-83.85202954271891,1.36549693519602,0.4192427902206193,2.362439147034913,1.962764120420205
2216,1182656,r,0.853952,56.8109912116583,-31.761686189959132,-145.0792162628709,1.02962740153,23.8658220921,61315.370335,126.43144387957905,57.23951505760047,-30.8641478038867,184.98521103171709,-83.32169980754581,1.0293278697586472,0.7287188255371394,1.2690643206333572,1.0373826459848339
2219,1185151,r,0.648448,55.93562195628472,-33.08808348568699,-104.1787386490161,1.00574308965,24.6718859772,61318.329171,195.2916181405524,55.12719155429167,-33.448015572588176,226.12455475036194,-71.83252091646449,2.0887962441628893,1.0894359231083166,2.7241950574531155,2.052319176990709
2220,1185159,r,0.647482,57.11983542273426,-31.020106915721307,-102.13763379964205,1.00337676476,24.6707057165,61318.332854,174.66108921818292,57.23951505760047,-30.8641478038867,205.77899533260495,-69.79141606709044,0.9599916169635562,1.368069458133058,0.7546346821129444,1.2341931882111712
2221,1185160,r,0.649711,54.612767322145174,-30.547359438958864,-101.88249569347029,1.00880598144,24.6628170551,61318.333306,167.74417678796775,54.04475968773052,-30.452706811203253,199.64021092401427,-69.5362779609187,1.2749446324110665,1.875043180835681,2.945157842451061,3.238815675381823
2224,1185196,r,0.652736,56.11233714698445,-30.553490087366768,-92.71293643597612,1.01644668236,24.6448620463,61318.350993,175.08010306861502,57.23951505760047,-30.8641478038867,209.81049826648396,-60.36671870342451,0.45682209635047283,1.449692393295203,1.6821348766559823,2.1667634146492807
2225,1185197,r,0.657045,54.515462948540055,-31.831071378949474,-92.60923107505742,1.02721632806,24.6317820981,61318.351442,180.20598411776038,54.04475968773052,-30.452706811203253,206.61602937551154,-60.26301334250583,1.5151491209966703,1.2713791076742844,3.0875106664787912,2.962464489717358
2226,1185200,r,0.657751,54.61948026051288,-29.775814472035698,-92.50203067158846,1.02902098096,24.6288764458,61318.352797,171.26022075426914,54.04475968773052,-30.452706811203253,206.57219810418405,-60.15581293903685,1.707823599165356,2.5199586355513026,3.162437768126419,3.655185747878821
2228,1185854,i,0.673231,55.900521583486864,-30.247014962751287,41.47114357780509,1.03433988637,24.0792870869,61319.258702,136.5861681118871,54.04475968773052,-30.452706811203253,128.047358253253,34.609343727538835,0.7578353217307151,1.7550519684342734,1.9572568200587337,2.5104798099039325
2229,1185892,i,0.664657,54.502568789759245,-29.87768636800996,37.5343505674612,1.01179153414,24.1016719443,61319.278153,133.04431638033196,54.04475968773052,-30.452706811203253,121.7214458287726,30.672550717194948,1.7106260807730342,2.480606507547552,3.217265600884083,3.674257226619469
2230,1186058,r,0.701953,54.299319626889464,-31.75830573896786,34.83359940855304,1.05051427156,24.5799782873,61319.363592,304.1213948130123,54.04475968773052,-30.452706811203253,252.16027262312215,-13.109618127270315,1.6380013751106288,1.4642248420111446,3.248955672858956,3.15160809458299
2246,1188373,r,0.810802,58.325175548785644,-32.23386070892644,-51.46868414504283,1.10544108685,24.4292497276,61322.225553,42.467840944169374,57.23951505760047,-30.8641478038867,113.54573916271235,17.459742891021577,2.332928749340416,1.9831380384261923,1.2645494204654217,0.36130659938322446
2247,1188374,r,0.821639,58.928452927421716,-31.11441576879984,-51.41740442237861,1.13050883302,24.4110519509,61322.226001,44.93965126783602,60.47300237442128,-31.197781127991377,113.92245891301087,17.511022613685785,2.511201199941965,2.6477505486007913,0.8035465015150806,1.1874972833872974
2250,1188406,r,0.794655,55.88032018620912,-31.25530609062251,-49.968394158492764,1.0683682881,24.461784843,61322.240523,43.17714482214361,57.23951505760047,-30.8641478038867,113.28550173216394,18.96003287757164,0.275094098237671,0.7516336739054509,1.8323262494417638,1.952398521094487
2253,1189945,r,0.61802,55.535763111941996,-29.882040847252956,-37.23503741528486,1.12808548081,24.7092583846,61324.203833,62.200692910872654,54.04475968773052,-30.452706811203253,110.56492623354424,12.84468244280182,1.1874409666000167,2.1550536498230186,2.4006358701485686,2.9919365185508284
2255,1189950,r,0.627643,57.21616416139941,-32.751356189488604,-36.90982657076861,1.15760907656,24.6791607643,61324.206092,57.68794342245621,58.43974704684052,-33.82473532288669,106.1062259676157,13.169893287318077,2.0331390943179093,1.272581073009958,1.8735622816068744,1.0013763862628662
2258,1189980,r,0.613655,57.52445656329731,-32.80618825048262,-37.402512978801596,1.11432850938,24.7274825757,61324.219654,55.070271384335854,58.43974704684052,-33.82473532288669,103.11343822052935,12.677206879285082,2.221909632212402,1.5187067189599117,1.8507478970005182,0.900631046598197
2260,1190716,r,0.956082,59.32666388458401,-30.861798676926664,21.33620344553819,1.31651236404,24.1742269826,61325.175936,122.88451135454146,60.47300237442128,-31.197781127991377,89.66124862755031,-11.635397720398705,2.8568092171981703,3.058045522234591,1.146349954788485,1.6052495284592074
2264,1192104,r,0.933508,57.684992962191586,-29.661222913009535,-42.06037337431763,1.29487877963,24.2016992023,61327.165482,60.942759633384355,57.23951505760047,-30.8641478038867,137.1838005501886,35.94084034764336,1.9766780523204102,2.7500362900061615,1.3661046042349414,2.3543625942966724
2265,1192126,r,0.891985,54.150970335943846,-31.708573002350505,-44.527357752812414,1.19928314611,24.2839337644,61327.176339,53.56851692587823,54.04475968773052,-30.452706811203253,133.16375677221222,33.47385596914857,1.730670079416407,1.5973399892316524,3.3622414065696575,3.282123912650127
2266,1192132,r,0.903519,58.309356210418144,-31.000397167568806,-44.47464563566037,1.22493727323,24.2667822486,61327.179153,55.633482032693706,57.23951505760047,-30.8641478038867,133.27244686594852,33.52656808630061,1.979464998739929,2.208165356977966,0.2651696876023931,1.0338162762422562
2268,1193023,r,0.880826,54.95538378515163,-32.30101136251578,71.01473825547427,1.08656373845,24.3447134962,61328.210068,163.22189519861269,55.12719155429167,-33.448015572588176,98.68693818268716,9.523933653782597,1.5758516299982384,0.9342430114642228,2.899805491657629,2.595157800651954
2270,1193697,r,1.089655,56.50728661684084,-30.17814543577656,-10.575253912068144,1.41945197512,23.9632871376,61329.140957,93.45278973890326,57.23951505760047,-30.8641478038867,137.73487135754544,34.36016438243644,0.9306653211012773,1.8729238225787703,1.5253038584005447,2.2255142789852562
2272,1193699,r,1.117756,59.59124475634349,-30.9675093901283,-10.485528721350656,1.48152940553,23.9125190439,61329.141854,93.62881620504034,60.47300237442128,-31.197781127991377,138.44344826278376,34.44988957315393,3.078859635123277,3.2317183374615395,1.3645704887757923,1.7050905425519742
2275,1193731,r,1.021632,55.19400568673502,-32.08317280880704,-6.862086329163818,1.27293669227,24.0879651713,61329.156743,92.84455791796599,55.12719155429167,-33.448015572588176,135.7774183462605,38.07333196534077,1.2826092986842417,0.688254077801994,2.625179341609167,2.3799246726478485
2276,1193732,r,1.039602,58.160841326075364,-31.016898352068576,-6.796368070062313,1.31121935494,24.0582680625,61329.157189,95.08660345305972,57.23951505760047,-30.8641478038867,139.69524645358555,38.13905022444228,1.852086334683105,2.088085273899421,0.13888753321617986,0.9926186497257289
2278,1193734,r,1.062421,58.78464150174763,-31.383648636731817,-6.711054654367333,1.35996094302,24.0136578953,61329.158089,94.85363317756983,60.47300237442128,-31.197781127991377,140.3221195772382,38.224363640137256,2.412713901034304,2.4481798199369385,0.7731149929614062,0.9086373023388024
2279,1193735,r,1.040363,58.487335806901186,-33.33714823923036,-6.658571720333349,1.31242522607,24.0615083082,61329.158535,92.5186371936409,58.43974704684052,-33.82473532288669,136.61336376935637,38.27684657417124,3.1454446277286334,2.484261630344202,2.373264606993874,1.3986590407427646
2283,1194632,g,0.998498,58.41677635752549,-29.491741997209836,22.090674270166453,1.08023744479,24.6868899919,61330.220198,120.4858917051718,59.22464193039024,-28.25415315972726,143.8408252844751,42.527391273128764,2.575464185563918,3.256384598116666,1.550631067304437,2.533696888681483
2288,1196403,i,0.69585,57.50677510120944,-30.74164942728773,-68.9371932903299,1.00843639055,24.0527656585,61332.303402,202.2333650431502,57.23951505760047,-30.8641478038867,190.92861683216816,-81.34304735784103,1.3188444849902747,1.7995510958583025,0.4959511478449717,1.3269422088048246
2290,1196406,i,0.695971,56.650892455746934,-33.510181493359866,-68.33581678856059,1.00877650697,24.0548780777,61332.304826,220.14781918401977,58.43974704684052,-33.82473532288669,213.97171884518056,-80.74167085607172,2.569804607369036,1.606315419003066,2.757212600545212,1.8888493418233538
2291,1196451,i,0.706913,58.2988429356426,-32.91373242862868,-7.914094136803522,1.03450009792,24.028244178,61332.330081,267.5198808261382,58.43974704684052,-33.82473532288669,191.41247969015612,-87.45707998968204,2.7323435841156436,2.144115150979675,1.9304526921052878,0.9478870156845475
2293,1196454,i,0.709587,58.525153343577756,-31.81697661718926,-7.530097822506844,1.04087197769,24.01936261,61332.331448,263.606717810556,57.23951505760047,-30.8641478038867,180.17024560877618,-87.07308367538536,2.3047253176163682,2.151334971907149,0.9318425230215278,0.48190635329212744
2296,1196531,z,0.734627,58.279519737477294,-30.359715761053526,-48.73378470154487,1.1441631662,23.0685138152,61332.373456,212.88611084271437,57.23951505760047,-30.8641478038867,183.07336546092458,-79.18150677993047,2.062316674412592,2.548189194361983,0.6839245554382912,1.6576227231537068
2299,1197611,z,0.852741,58.157837654422,-30.125261431285985,83.53352230440568,1.43287580123,22.8900937647,61334.125545,188.27341088162152,57.23951505760047,-30.8641478038867,139.5705708373651,35.996302662212024,2.053607262297728,2.632589436366768,0.885233483904081,1.8796067416981679
2302,1197653,z,0.80666,57.11095790384647,-30.831374618005214,88.10830381962774,1.30472222817,22.9993636142,61334.14465,189.76138505456373,57.23951505760047,-30.8641478038867,142.00363611438814,40.57108417743408,0.9679148126943932,1.5048276089208592,0.7811458407498615,1.3933016282912358
2304,1197816,i,0.721594,56.96725425588812,-33.2317813007058,-30.507710759535815,1.03765421602,23.7216960651,61334.228095,52.1035768878475,58.43974704684052,-33.82473532288669,122.27767325628562,41.159798311931,2.3773539442680076,1.4768189104273601,2.3970288299452784,1.5079501959232124
2305,1197817,i,0.71624,55.78626867975988,-32.55431600374312,-30.339719534003457,1.02454692733,23.7283325171,61334.228544,53.80229157990235,55.12719155429167,-33.448015572588176,119.95501694638428,41.32778953746336,1.5648982165264196,0.583026378340643,2.440666420323753,1.9519658668036524
2307,1197853,i,0.709412,55.5376212249578,-32.911211414330104,-6.212180302146925,1.00768316187,23.7568703104,61334.247538,64.94106871703899,55.12719155429167,-33.448015572588176,111.72860351545495,47.84724710513894,1.951052124295796,0.991222829913103,2.8313475722041606,2.2687126239578537
2311,1198830,i,0.796269,58.261764699587104,-29.53563056431686,11.039750796580702,1.0649056649,23.5817264087,61336.333448,273.1158895264664,57.23951505760047,-30.8641478038867,335.73395926896654,70.137654462688,2.4412605431093257,3.138255930448653,1.481716790205952,2.474609037970189
2313,1198840,i,0.797365,57.29472009996707,-33.08773971100991,11.298040170625677,1.06762404906,23.5985375261,61336.33814,281.92045867040525,58.43974704684052,-33.82473532288669,343.634646193364,70.39594383673298,2.3585524377216016,1.5408723033900846,2.1716271452501363,1.239607478520947
2338,1202927,g,0.670454,55.63482007629554,-31.039931255432837,3.9596540263696065,1.39675737344,24.9940200152,61343.105823,106.51585872100392,57.23951505760047,-30.8641478038867,123.07740774672921,20.051861251972934,0.3154917941175173,1.0092745505957843,2.02728527035751,2.233047536191276
2344,1205374,g,0.912198,55.39582144745611,-32.7110772564909,31.89524265200413,1.07358208258,24.7859081033,61351.290852,301.75737830415784,55.12719155429167,-33.448015572588176,274.3917799193318,2.76039606538128,1.7863634005129967,0.8752750145328381,2.796327805014919,2.311850294359689
2346,1205981,i,0.659165,55.1677478683047,-31.31460722241855,134.05264349557817,1.00406770862,24.1098500386,61355.224526,56.03776941635701,54.04475968773052,-30.452706811203253,349.0030888464012,78.4580902677983,0.7785892420043575,0.9856976756262372,2.443961488432478,2.506260502505368
2349,1206080,g,0.73068,56.022293740721466,-30.124172811475237,26.907014791815666,1.05532126392,25.0218705807,61355.276809,290.5175255097555,57.23951505760047,-30.8641478038867,330.04374351818376,63.86078722547081,0.8760375342508958,1.8759243772194336,1.9149303889520823,2.5274810006397552
2351,1206127,g,0.767481,54.323845114473585,-30.068424018009008,105.03857641216892,1.14389023027,24.9504716729,61355.30155,5.944545398273071,54.04475968773052,-30.452706811203253,322.42535289944726,60.86696815435324,1.7181433613534474,2.406926269811271,3.3003603017107537,3.694630803076316
